ceeb,campus,year,applicants,admits,denied,app_gpa,adm_gpa,den_gpa
050268,Riverside,2018,,,,3.66,,
054869,Riverside,2024,9.0,5.0,4.0,3.56,3.75,3.3225
052803,Santa Barbara,2010,9.0,4.0,5.0,3.79,,
052120,Santa Cruz,2004,30.0,21.0,9.0,3.58,3.64,3.440000000000001
051218,Santa Barbara,2021,89.0,20.0,69.0,3.96,4.28,3.8672463768115937
052505,Santa Cruz,2024,8.0,4.0,4.0,3.36,,
051975,Merced,2017,14.0,10.0,4.0,3.59,3.69,3.34
004121,Universitywide,1996,82.0,62.0,20.0,,,
053998,Irvine,2018,28.0,3.0,25.0,3.53,,
050050,San Diego,2000,93.0,43.0,50.0,3.62,3.92,3.3620000000000005
052516,Irvine,2013,101.0,55.0,46.0,3.84,4.12,3.5052173913043476
054548,Irvine,2019,31.0,8.0,23.0,3.83,4.14,3.7221739130434788
053329,Davis,1994,18.0,14.0,4.0,3.84,3.97,3.385
054544,Los Angeles,2020,12.0,,,3.48,,
050835,Merced,2018,72.0,42.0,30.0,3.29,3.46,3.052
050218,Irvine,2005,15.0,12.0,3.0,4.0,4.08,3.6799999999999997
050710,Los Angeles,2025,11.0,3.0,8.0,4.0,,
053893,San Diego,2007,7.0,4.0,3.0,3.78,,
053380,Universitywide,1998,69.0,51.0,18.0,3.61,3.79,3.1000000000000005
051719,San Diego,2019,85.0,39.0,46.0,3.74,4.05,3.477173913043479
004061,Merced,2024,29.0,19.0,10.0,,,
052220,Berkeley,1998,,,,3.37,,
050345,Santa Cruz,2019,8.0,,,3.65,,
052956,Los Angeles,2006,8.0,,,3.86,,
050927,Riverside,2017,5.0,4.0,1.0,4.02,,
051335,Berkeley,2003,110.0,35.0,75.0,3.86,4.2,3.701333333333333
054241,Irvine,2014,6.0,4.0,2.0,3.99,,
053912,Berkeley,2017,18.0,7.0,11.0,4.06,4.25,3.939090909090909
051335,Irvine,2016,59.0,19.0,40.0,3.82,4.23,3.62525
052695,Irvine,1994,7.0,6.0,1.0,,,
2051237,Merced,2025,,,,3.63,3.64,
053550,Universitywide,1997,27.0,26.0,1.0,3.94,4.01,2.1200000000000045
051300,San Diego,2003,13.0,,,,,
050640,Davis,2024,16.0,8.0,8.0,3.75,4.13,3.37
051852,Davis,2005,6.0,,,,,
050579,Merced,2018,10.0,7.0,3.0,3.52,3.71,3.076666666666668
054439,San Diego,2017,6.0,,,3.68,,
051498,Berkeley,2014,13.0,,,3.86,,
050729,Los Angeles,1999,88.0,19.0,69.0,3.74,4.11,3.6381159420289855
053467,Santa Barbara,2021,74.0,19.0,55.0,3.59,4.07,3.4241818181818173
053272,Merced,2024,15.0,12.0,3.0,3.39,3.58,2.6300000000000003
053300,Merced,2024,14.0,14.0,0.0,3.29,3.29,
053303,Merced,2023,26.0,24.0,2.0,3.59,3.67,2.6300000000000026
051120,Davis,2021,40.0,15.0,25.0,3.95,4.3,3.74
052308,Santa Barbara,1997,5.0,3.0,2.0,3.2,,
050600,Riverside,2009,22.0,20.0,2.0,,,
050275,Los Angeles,2001,49.0,14.0,35.0,,,
050974,Berkeley,2011,100.0,15.0,85.0,3.79,4.18,3.7211764705882353
052880,Davis,2020,19.0,7.0,12.0,,,
053039,Berkeley,2012,51.0,12.0,39.0,,,
050599,Merced,2007,12.0,12.0,0.0,,,
052663,Santa Barbara,2008,17.0,4.0,13.0,,,
050924,San Diego,2014,7.0,3.0,4.0,3.72,,
052299,San Diego,2025,31.0,11.0,20.0,3.83,4.23,3.6100000000000003
004406,Santa Barbara,2024,53.0,31.0,22.0,,,
052018,Irvine,1996,12.0,8.0,4.0,3.75,4.05,3.1500000000000004
050940,San Diego,1998,35.0,17.0,18.0,3.87,4.19,3.5677777777777786
051719,Riverside,2011,79.0,50.0,29.0,3.27,3.51,2.8562068965517238
050205,Santa Cruz,1995,13.0,10.0,3.0,3.5,3.59,3.2000000000000006
051758,Universitywide,2006,20.0,20.0,0.0,,,
050704,San Diego,2014,43.0,8.0,35.0,3.79,4.36,3.6597142857142857
052728,Riverside,2019,26.0,20.0,6.0,3.72,3.86,3.2533333333333325
052370,Riverside,2021,5.0,,,3.2,,
053077,Los Angeles,2003,27.0,3.0,24.0,3.85,,
054353,Irvine,1994,8.0,7.0,1.0,,,
051805,Universitywide,2025,132.0,117.0,15.0,3.55,3.61,3.0819999999999976
052609,Universitywide,2013,110.0,77.0,33.0,3.93,4.08,3.5799999999999996
004061,Santa Barbara,1997,34.0,19.0,15.0,,,
051730,Irvine,2004,54.0,30.0,24.0,,,
050423,Riverside,2002,6.0,5.0,1.0,,,
050995,Los Angeles,1998,14.0,3.0,11.0,3.57,,
050897,Davis,2023,19.0,7.0,12.0,3.81,4.04,3.6758333333333333
052748,San Diego,2001,11.0,3.0,8.0,,,
052947,Riverside,2024,18.0,15.0,3.0,3.87,3.92,3.6199999999999997
004591,Los Angeles,2001,29.0,14.0,15.0,,,
051525,Berkeley,1997,72.0,23.0,49.0,3.52,3.77,3.4026530612244903
004315,San Diego,1995,68.0,53.0,15.0,,,
053521,Berkeley,2001,64.0,13.0,51.0,3.8,4.25,3.6852941176470586
053582,Davis,2016,8.0,4.0,4.0,,,
051450,Los Angeles,2001,8.0,4.0,4.0,3.85,,
052685,Riverside,2009,56.0,46.0,10.0,3.43,3.56,2.832000000000002
051919,Santa Cruz,2011,9.0,9.0,0.0,3.93,3.93,
054433,Berkeley,2013,,,,3.54,,
052814,Universitywide,2019,209.0,119.0,90.0,3.88,4.04,3.668444444444444
053381,Santa Barbara,2010,19.0,15.0,4.0,3.82,3.95,3.3324999999999996
051362,Riverside,2020,49.0,31.0,18.0,,,
052275,Los Angeles,2017,55.0,10.0,45.0,3.77,4.14,3.6877777777777774
052238,Los Angeles,1995,42.0,15.0,27.0,3.49,3.64,3.406666666666667
004494,Santa Barbara,2000,97.0,61.0,36.0,,,
052543,Davis,2019,57.0,19.0,38.0,3.9,4.15,3.775
051312,Los Angeles,2014,144.0,26.0,118.0,3.9,4.19,3.8361016949152544
052736,Los Angeles,2018,13.0,,,3.67,,
053739,Universitywide,2008,76.0,67.0,9.0,3.62,3.72,2.875555555555555
053906,Merced,2025,33.0,32.0,1.0,3.92,3.97,2.319999999999979
053303,Santa Barbara,1996,20.0,18.0,2.0,3.51,3.57,2.969999999999999
052722,Irvine,2009,21.0,7.0,14.0,3.43,4.06,3.1149999999999998
052176,Universitywide,2002,24.0,23.0,1.0,3.81,3.88,2.200000000000003
053358,Universitywide,2008,19.0,17.0,2.0,,,
004311,San Diego,2022,45.0,31.0,14.0,,,
054877,Santa Cruz,2024,10.0,9.0,1.0,,,
054113,Irvine,2015,,,,3.71,,
053515,Los Angeles,2011,65.0,8.0,57.0,3.71,4.25,3.6342105263157896
053705,Riverside,2019,8.0,5.0,3.0,,,
053575,Santa Cruz,2017,,,,3.36,,
052999,Davis,2022,70.0,20.0,50.0,3.88,4.18,3.7599999999999993
050969,San Diego,2007,113.0,40.0,73.0,3.73,4.07,3.543698630136986
052605,Santa Cruz,2016,68.0,37.0,31.0,3.66,3.93,3.337741935483871
050225,Berkeley,1997,11.0,6.0,5.0,3.93,4.01,3.834000000000001
050223,Santa Barbara,1999,8.0,6.0,2.0,3.32,3.59,2.51
050466,Berkeley,2025,228.0,29.0,199.0,4.04,4.19,4.018140703517588
052388,Merced,2005,9.0,8.0,1.0,3.5,3.54,3.1799999999999997
053413,Santa Cruz,2008,23.0,17.0,6.0,3.64,3.75,3.328333333333333
051948,Santa Cruz,2023,13.0,10.0,3.0,4.03,4.16,3.5966666666666662
050310,Merced,2017,14.0,10.0,4.0,,,
050270,Santa Barbara,2010,89.0,34.0,55.0,3.77,4.09,3.572181818181819
053463,Riverside,2011,70.0,55.0,15.0,3.54,3.72,2.8799999999999994
053532,Santa Barbara,2000,12.0,7.0,5.0,3.5,3.74,3.164
050927,Berkeley,2004,19.0,8.0,11.0,4.05,4.21,3.933636363636364
052670,Los Angeles,2000,28.0,8.0,20.0,3.67,4.18,3.4659999999999997
004530,Los Angeles,2013,42.0,12.0,30.0,,,
053243,Los Angeles,2005,32.0,12.0,20.0,3.73,4.03,3.55
050630,Santa Cruz,1998,7.0,5.0,2.0,3.47,3.67,2.9700000000000006
052798,Santa Cruz,2017,25.0,8.0,17.0,3.41,3.79,3.231176470588235
050790,Davis,2025,,,,3.99,,
053570,Berkeley,2008,11.0,5.0,6.0,3.94,4.27,3.6649999999999996
004943,Berkeley,2015,103.0,24.0,79.0,,,
051033,Los Angeles,1999,14.0,5.0,9.0,3.81,3.97,3.7211111111111115
053540,Universitywide,1999,23.0,19.0,4.0,3.91,3.96,3.672500000000003
052730,San Diego,2000,107.0,38.0,69.0,3.7,4.07,3.496231884057971
004964,Davis,2005,9.0,5.0,4.0,,,
053341,San Diego,2020,32.0,15.0,17.0,3.84,4.13,3.5841176470588234
053787,Berkeley,2023,37.0,7.0,30.0,3.97,4.23,3.909333333333334
004070,Merced,2014,30.0,17.0,13.0,,,
052879,Berkeley,2000,,,,3.78,,
050157,Riverside,2004,10.0,8.0,2.0,,,
052850,Merced,2004,5.0,,,3.55,,
050722,Irvine,2004,49.0,17.0,32.0,3.47,3.93,3.225625
052170,Santa Cruz,1998,19.0,15.0,4.0,3.65,3.7,3.4624999999999986
050683,Santa Cruz,2016,10.0,6.0,4.0,3.7,4.09,3.115
050005,Berkeley,1997,71.0,17.0,54.0,3.84,4.0,3.7896296296296295
050825,San Diego,2002,27.0,11.0,16.0,3.78,4.14,3.5324999999999993
050421,Merced,2011,17.0,16.0,1.0,3.36,3.39,2.8799999999999955
050771,Riverside,2012,60.0,36.0,24.0,3.54,3.75,3.225
052858,Riverside,2001,40.0,38.0,2.0,,,
053761,Los Angeles,1995,24.0,11.0,13.0,,,
004314,San Diego,2014,212.0,93.0,119.0,,,
053092,Merced,2018,26.0,21.0,5.0,3.59,3.71,3.086000000000001
052742,Berkeley,2024,89.0,14.0,75.0,3.7,4.17,3.6122666666666667
050884,Berkeley,2022,37.0,4.0,33.0,4.02,,
051950,San Diego,2022,6.0,3.0,3.0,4.14,,
053668,Berkeley,2018,28.0,,,3.88,,
004051,Riverside,2006,53.0,35.0,18.0,,,
052600,Santa Cruz,2015,41.0,17.0,24.0,3.48,3.82,3.239166666666667
052891,Santa Cruz,2011,9.0,6.0,3.0,3.68,4.0,3.0400000000000014
052550,San Diego,1994,23.0,15.0,8.0,3.75,3.85,3.5625
052971,Berkeley,2004,6.0,,,,,
050527,Santa Cruz,2010,48.0,25.0,23.0,3.29,3.63,2.9204347826086963
053096,Los Angeles,2008,22.0,4.0,18.0,3.78,,
004002,San Diego,2014,40.0,11.0,29.0,,,
053125,San Diego,2013,27.0,12.0,15.0,3.82,4.14,3.5640000000000005
053790,Universitywide,2013,15.0,7.0,8.0,3.57,4.03,3.1674999999999995
052728,Berkeley,2006,40.0,10.0,30.0,3.64,4.08,3.493333333333333
051615,Santa Cruz,2019,32.0,8.0,24.0,3.51,3.88,3.3866666666666667
051060,Riverside,2005,61.0,41.0,20.0,3.3,3.47,2.9514999999999985
050605,Davis,2016,12.0,4.0,8.0,3.73,,
051220,Los Angeles,2014,100.0,10.0,90.0,3.83,4.24,3.7844444444444445
051776,Davis,2023,10.0,4.0,6.0,3.76,,
054424,San Diego,2024,16.0,,,3.98,,
054936,Berkeley,2023,25.0,6.0,19.0,3.86,4.15,3.7684210526315787
050491,Santa Barbara,2015,51.0,15.0,36.0,3.77,4.07,3.645
051150,Santa Barbara,2000,17.0,11.0,6.0,3.68,3.83,3.405
054046,Santa Barbara,2025,16.0,5.0,11.0,3.96,4.21,3.8463636363636367
052947,Berkeley,2011,13.0,,,3.85,,
054364,Irvine,2019,55.0,10.0,45.0,3.95,4.12,3.9122222222222223
053972,Davis,2016,23.0,9.0,14.0,3.81,4.22,3.5464285714285713
053000,Santa Cruz,1999,20.0,15.0,5.0,,,
004302,Irvine,2008,303.0,193.0,110.0,,,
054618,Universitywide,2015,42.0,23.0,19.0,3.71,3.95,3.4194736842105256
004027,Irvine,2015,16.0,7.0,9.0,,,
050651,Irvine,1998,12.0,4.0,8.0,3.37,,
052192,San Diego,1998,39.0,28.0,11.0,,,
050911,Irvine,1995,9.0,6.0,3.0,3.47,3.78,2.85
051476,Berkeley,2006,45.0,11.0,34.0,3.82,4.14,3.7164705882352944
051677,Los Angeles,2005,46.0,17.0,29.0,3.69,3.75,3.654827586206897
051106,Santa Barbara,2004,89.0,42.0,47.0,3.68,3.96,3.4297872340425544
052987,Davis,2021,107.0,45.0,62.0,3.93,4.23,3.7122580645161287
053158,Santa Cruz,2025,57.0,45.0,12.0,3.88,4.0,3.4299999999999997
053683,Berkeley,2025,24.0,5.0,19.0,,,
052820,Universitywide,1996,37.0,25.0,12.0,,,
050090,Los Angeles,2006,22.0,5.0,17.0,3.6,3.83,3.532352941176471
051540,Los Angeles,2017,41.0,9.0,32.0,3.76,4.24,3.625
051985,Universitywide,2013,103.0,67.0,36.0,3.57,3.81,3.1233333333333326
050620,Irvine,2004,56.0,20.0,36.0,3.57,3.93,3.369999999999999
004327,Santa Cruz,2012,88.0,60.0,28.0,,,
051350,Riverside,2014,44.0,12.0,32.0,3.32,3.67,3.1887499999999998
050680,Santa Cruz,2008,30.0,19.0,11.0,3.47,3.74,3.0036363636363643
053100,Berkeley,2022,137.0,18.0,119.0,3.98,4.19,3.948235294117647
050692,Riverside,2007,89.0,79.0,10.0,3.68,3.74,3.2060000000000004
053705,Berkeley,2006,19.0,5.0,14.0,,,
050290,Los Angeles,2022,338.0,46.0,292.0,4.13,4.33,4.098493150684932
050215,Los Angeles,1994,16.0,8.0,8.0,,,
052284,Irvine,2013,10.0,7.0,3.0,3.99,4.12,3.6866666666666688
051224,Los Angeles,2023,42.0,7.0,35.0,4.01,4.0,4.012
050990,Santa Cruz,2004,14.0,7.0,7.0,,,
050980,Santa Cruz,1998,16.0,15.0,1.0,3.61,3.64,3.1599999999999966
054162,Berkeley,2012,6.0,,,3.69,,
051412,Merced,2007,10.0,9.0,1.0,3.6,3.72,2.519999999999996
050321,Irvine,2023,8.0,,,,,
051200,Universitywide,1996,11.0,9.0,2.0,3.8,3.84,3.6199999999999974
051830,Merced,2006,19.0,11.0,8.0,3.23,3.58,2.7487499999999994
054346,Irvine,2025,47.0,4.0,43.0,3.55,,
052478,Irvine,2001,42.0,33.0,9.0,3.57,3.69,3.1300000000000003
053197,Irvine,2010,34.0,13.0,21.0,,,
054072,Irvine,2016,74.0,27.0,47.0,3.87,4.21,3.674680851063829
050119,Santa Cruz,2000,40.0,35.0,5.0,3.75,3.86,2.9800000000000013
050657,Davis,2000,18.0,8.0,10.0,3.75,3.9,3.63
054259,Merced,2014,14.0,5.0,9.0,3.47,3.6,3.3977777777777782
050555,Merced,2025,23.0,22.0,1.0,3.82,3.82,3.8200000000000074
051590,Universitywide,2010,133.0,102.0,31.0,3.58,3.76,2.987741935483871
053229,San Diego,2024,313.0,58.0,255.0,3.98,4.23,3.9231372549019605
052708,Universitywide,2000,7.0,6.0,1.0,,,
004726,Universitywide,2012,263.0,170.0,93.0,,,
052124,Berkeley,2016,68.0,28.0,40.0,,,
051356,Los Angeles,2004,17.0,,,,,
052077,Irvine,2020,136.0,27.0,109.0,,,
052663,San Diego,2021,39.0,11.0,28.0,,,
053415,Los Angeles,2009,23.0,5.0,18.0,3.69,4.15,3.5622222222222226
004686,Merced,2024,19.0,15.0,4.0,,,
053165,Santa Barbara,2016,63.0,26.0,37.0,3.89,4.15,3.7072972972972975
052967,Riverside,2006,13.0,13.0,0.0,,,
051125,Santa Cruz,2013,,,,3.96,,
052910,Irvine,2001,66.0,23.0,43.0,3.42,3.69,3.275581395348837
053980,Davis,2025,52.0,25.0,27.0,3.67,3.98,3.382962962962963
054660,Berkeley,2024,8.0,,,3.75,,
051625,Berkeley,2021,43.0,5.0,38.0,,,
051729,Davis,2023,13.0,6.0,7.0,,,
050165,Santa Barbara,2024,19.0,8.0,11.0,4.06,4.24,3.929090909090908
052330,Merced,2009,5.0,5.0,0.0,,,
052892,Riverside,2007,21.0,17.0,4.0,3.28,3.47,2.4724999999999984
053180,Santa Barbara,2024,71.0,16.0,55.0,,,
051761,Merced,2010,16.0,15.0,1.0,3.65,3.65,3.6499999999999986
050947,Universitywide,2021,20.0,16.0,4.0,3.79,3.92,3.2699999999999996
052170,Los Angeles,2019,43.0,6.0,37.0,3.88,4.3,3.8118918918918925
050819,San Diego,2017,13.0,4.0,9.0,4.05,,
050660,Santa Barbara,2016,12.0,5.0,7.0,3.63,3.89,3.444285714285715
051465,Riverside,2021,33.0,14.0,19.0,3.53,3.79,3.3384210526315785
050591,Santa Cruz,2025,14.0,7.0,7.0,3.48,4.02,2.9400000000000004
054313,Santa Cruz,2016,60.0,25.0,35.0,3.85,4.13,3.65
052159,Santa Barbara,2011,85.0,38.0,47.0,,,
051347,Riverside,2004,22.0,18.0,4.0,3.5,3.59,3.094999999999999
051779,Irvine,2021,41.0,12.0,29.0,3.52,3.76,3.4206896551724135
051214,Davis,2024,8.0,4.0,4.0,3.55,,
050120,Davis,2018,,,,3.58,,
053475,Universitywide,2013,15.0,9.0,6.0,3.9,4.14,3.5400000000000005
050386,San Diego,2008,11.0,5.0,6.0,3.83,4.01,3.680000000000001
051900,San Diego,1999,7.0,4.0,3.0,3.89,,
050590,San Diego,1995,86.0,48.0,38.0,3.65,3.96,3.258421052631579
050925,San Diego,1998,40.0,25.0,15.0,3.66,3.86,3.326666666666667
052129,Los Angeles,2016,34.0,4.0,30.0,3.92,,
052713,Santa Cruz,2009,22.0,17.0,5.0,3.68,3.77,3.374000000000001
051313,Los Angeles,1997,92.0,34.0,58.0,3.74,4.06,3.552413793103449
050579,San Diego,2004,111.0,41.0,70.0,3.79,4.16,3.5732857142857144
053005,Santa Barbara,2017,88.0,14.0,74.0,,,
051274,Davis,2012,94.0,43.0,51.0,3.72,3.98,3.500784313725491
053404,Santa Barbara,2011,26.0,9.0,17.0,3.49,3.83,3.3100000000000005
052462,Berkeley,1994,58.0,25.0,33.0,3.72,3.95,3.5457575757575763
053229,Riverside,2016,55.0,41.0,14.0,3.58,3.71,3.1992857142857156
053381,San Diego,2023,70.0,16.0,54.0,3.98,4.31,3.882222222222223
050968,Santa Barbara,2015,193.0,82.0,111.0,3.81,4.11,3.5883783783783785
004494,San Diego,2013,420.0,243.0,177.0,,,
052114,Irvine,1998,9.0,6.0,3.0,3.63,3.92,3.0500000000000007
051895,Berkeley,2007,126.0,32.0,94.0,3.88,4.22,3.7642553191489365
050290,Universitywide,2018,406.0,332.0,74.0,3.86,3.95,3.456216216216213
053303,San Diego,2009,16.0,7.0,9.0,3.86,4.24,3.5644444444444443
052462,Irvine,2007,45.0,18.0,27.0,3.48,3.9,3.1999999999999997
052379,Merced,2011,20.0,15.0,5.0,3.54,3.7,3.0599999999999996
050830,Los Angeles,2015,81.0,8.0,73.0,3.71,4.21,3.6552054794520545
050824,Berkeley,2012,91.0,15.0,76.0,3.95,4.28,3.8848684210526314
053398,Santa Cruz,2023,31.0,24.0,7.0,3.94,4.0,3.7342857142857144
052022,Davis,2022,9.0,5.0,4.0,3.96,4.23,3.6224999999999996
004395,Santa Barbara,2013,34.0,15.0,19.0,,,
052175,Los Angeles,1997,9.0,3.0,6.0,3.62,,
051672,Los Angeles,2022,163.0,19.0,144.0,3.8,4.22,3.7445833333333334
053103,Santa Barbara,2010,33.0,9.0,24.0,3.59,4.02,3.4287500000000004
050723,Merced,2020,22.0,16.0,6.0,3.58,3.8,2.9933333333333345
053378,Los Angeles,1997,15.0,,,,,
050223,San Diego,2012,25.0,10.0,15.0,3.74,4.19,3.4399999999999995
052949,Riverside,2004,6.0,,,3.47,,
053532,San Diego,2013,24.0,13.0,11.0,3.91,4.13,3.6500000000000004
050093,San Diego,2004,113.0,48.0,65.0,3.85,4.11,3.658
053163,Merced,2019,27.0,22.0,5.0,3.49,3.58,3.094
050845,San Diego,2013,53.0,23.0,30.0,3.84,4.25,3.525666666666666
050936,Berkeley,2018,38.0,17.0,21.0,4.07,4.23,3.940476190476191
054704,Berkeley,2024,18.0,,,3.76,,
052625,Universitywide,1998,37.0,35.0,2.0,3.75,3.81,2.700000000000003
050963,Los Angeles,2023,61.0,3.0,58.0,3.75,,
052608,Irvine,2018,9.0,,,3.46,,
052655,Merced,2017,30.0,24.0,6.0,3.25,3.33,2.9299999999999997
052968,Universitywide,2008,29.0,28.0,1.0,3.6,3.63,2.760000000000005
053105,Universitywide,2016,101.0,71.0,30.0,3.84,3.95,3.5796666666666663
054664,Berkeley,2018,,,,3.77,,
053512,Los Angeles,2017,85.0,12.0,73.0,,,
053520,San Diego,2008,67.0,29.0,38.0,3.86,4.18,3.615789473684211
050618,San Diego,2015,52.0,21.0,31.0,3.96,4.26,3.7567741935483867
050810,Merced,2017,13.0,10.0,3.0,3.56,3.74,2.9599999999999986
050965,Universitywide,2024,20.0,16.0,4.0,4.07,4.2,3.5500000000000007
052567,Los Angeles,2021,125.0,18.0,107.0,3.94,4.32,3.8760747663551403
051430,Universitywide,2003,18.0,17.0,1.0,3.69,3.73,3.010000000000005
054406,Los Angeles,2021,48.0,,,3.87,,
004339,Berkeley,1998,26.0,11.0,15.0,,,
052395,Santa Cruz,2017,8.0,4.0,4.0,,,
053599,Santa Barbara,2015,11.0,4.0,7.0,3.92,,
051737,Riverside,2018,,,,3.42,,
053133,Santa Barbara,2009,8.0,4.0,4.0,3.64,,
050902,Riverside,2010,10.0,7.0,3.0,3.62,3.78,3.2466666666666684
053815,Universitywide,2023,67.0,44.0,23.0,3.82,3.96,3.552173913043478
004339,Irvine,2011,172.0,95.0,77.0,,,
052908,Riverside,2001,15.0,12.0,3.0,,,
050936,Universitywide,2006,35.0,28.0,7.0,3.56,3.72,2.9199999999999995
050990,Los Angeles,2025,25.0,5.0,20.0,,,
052280,Santa Barbara,1998,14.0,7.0,7.0,3.5,3.76,3.2399999999999998
053699,Davis,2022,25.0,7.0,18.0,3.94,4.17,3.8505555555555557
050980,Los Angeles,2019,58.0,6.0,52.0,3.87,3.96,3.859615384615385
053503,Universitywide,1998,114.0,96.0,18.0,3.75,3.87,3.110000000000001
053597,Universitywide,2025,56.0,43.0,13.0,3.8,3.91,3.4361538461538452
051405,Santa Cruz,2024,8.0,3.0,5.0,3.35,,
052018,Universitywide,2025,89.0,72.0,17.0,3.78,3.86,3.441176470588232
051792,Davis,2004,8.0,5.0,3.0,,,
004602,Los Angeles,2020,183.0,46.0,137.0,,,
051349,Riverside,1995,20.0,19.0,1.0,,,
052117,Los Angeles,1995,48.0,22.0,26.0,3.8,4.14,3.5123076923076915
050119,Los Angeles,2021,32.0,4.0,28.0,3.98,,
054005,Riverside,2016,6.0,4.0,2.0,,,
054056,Santa Barbara,2023,11.0,3.0,8.0,,,
051500,Santa Cruz,2025,9.0,7.0,2.0,,,
051780,Los Angeles,2024,14.0,,,,,
050404,Los Angeles,2019,19.0,,,3.81,,
053169,Berkeley,2019,225.0,33.0,192.0,3.93,4.25,3.875
053502,Riverside,2013,21.0,13.0,8.0,3.51,3.81,3.022499999999999
050170,Los Angeles,2002,68.0,27.0,41.0,3.9,4.24,3.676097560975609
051540,Santa Cruz,2023,8.0,,,3.68,,
051342,Santa Barbara,2016,,,,3.6,,
053330,Universitywide,1997,75.0,62.0,13.0,3.66,3.8,2.992307692307693
051150,San Diego,2013,20.0,5.0,15.0,3.5,4.21,3.2633333333333336
054204,San Diego,2016,42.0,11.0,31.0,3.93,4.31,3.795161290322581
052185,Irvine,2020,87.0,18.0,69.0,,,
052058,Universitywide,2000,122.0,103.0,19.0,3.6,3.72,2.9494736842105245
050092,Universitywide,2012,52.0,27.0,25.0,3.45,3.79,3.0828
004100,Los Angeles,2012,7.0,,,,,
053240,Santa Barbara,2008,131.0,51.0,80.0,,,
052262,Riverside,2015,5.0,4.0,1.0,,,
051480,Berkeley,2020,114.0,20.0,94.0,4.03,4.22,3.989574468085107
050816,Irvine,2006,22.0,12.0,10.0,3.69,3.94,3.3899999999999992
054331,Davis,2018,22.0,10.0,12.0,3.95,4.26,3.6916666666666678
051242,Santa Cruz,2017,21.0,5.0,16.0,3.57,4.17,3.3825
050088,San Diego,2015,39.0,13.0,26.0,,,
051025,Irvine,1996,6.0,,,,,
051719,Los Angeles,2007,119.0,23.0,96.0,3.63,4.12,3.5126041666666663
004295,Santa Cruz,1999,166.0,123.0,43.0,,,
051260,Davis,2013,27.0,9.0,18.0,3.46,3.94,3.22
052515,Santa Cruz,2006,6.0,6.0,0.0,3.46,3.46,
054375,Merced,2020,22.0,19.0,3.0,3.76,3.79,3.569999999999998
052678,Davis,2014,18.0,6.0,12.0,3.5,3.88,3.31
052710,Irvine,2003,14.0,5.0,9.0,3.46,3.98,3.171111111111111
052870,Riverside,2001,16.0,15.0,1.0,,,
004500,Davis,2023,50.0,30.0,20.0,,,
052615,San Diego,2012,23.0,7.0,16.0,3.61,4.21,3.3475
052736,Davis,2005,31.0,23.0,8.0,3.56,3.74,3.0424999999999986
054695,Merced,2019,5.0,,,3.36,,
052541,Davis,2022,21.0,8.0,13.0,3.83,4.16,3.6269230769230774
052600,Santa Barbara,2017,89.0,23.0,66.0,3.78,4.12,3.661515151515151
054651,Los Angeles,2023,,,,3.85,,
052347,Santa Cruz,2017,170.0,113.0,57.0,3.86,4.01,3.5626315789473675
050421,San Diego,1997,104.0,56.0,48.0,3.66,3.98,3.2866666666666666
051982,Davis,2001,25.0,15.0,10.0,,,
053092,San Diego,2004,46.0,19.0,27.0,3.78,4.08,3.568888888888889
053468,Berkeley,2018,21.0,6.0,15.0,,,
050385,Santa Barbara,2016,89.0,28.0,61.0,3.75,4.17,3.5572131147540986
051333,Universitywide,2007,53.0,45.0,8.0,,,
050722,Merced,2008,12.0,9.0,3.0,3.33,3.43,3.03
051441,Los Angeles,1995,11.0,4.0,7.0,3.77,,
051089,Irvine,1997,28.0,16.0,12.0,3.47,3.83,2.9900000000000007
050715,Santa Cruz,2000,30.0,25.0,5.0,3.41,3.56,2.6600000000000024
052950,Irvine,2024,203.0,22.0,181.0,3.89,4.1,3.864475138121547
051907,Santa Barbara,2023,59.0,23.0,36.0,3.77,4.18,3.508055555555556
051978,Universitywide,2006,181.0,157.0,24.0,3.64,3.74,2.985833333333332
006507,Berkeley,1995,19.0,8.0,11.0,,,
053410,Berkeley,1996,66.0,30.0,36.0,3.66,3.97,3.4016666666666664
050370,Santa Barbara,1998,29.0,17.0,12.0,3.44,3.62,3.1850000000000005
050005,Merced,2014,37.0,27.0,10.0,3.46,3.63,3.001000000000002
004530,Davis,2000,62.0,54.0,8.0,,,
051635,Universitywide,2023,232.0,186.0,46.0,3.61,3.74,3.0843478260869563
051760,Los Angeles,2012,14.0,5.0,9.0,,,
051960,Davis,2025,71.0,19.0,52.0,,,
052410,San Diego,2021,29.0,5.0,24.0,3.87,4.22,3.7970833333333336
004490,Irvine,2006,13.0,6.0,7.0,,,
050280,San Diego,2000,40.0,18.0,22.0,3.85,4.15,3.6045454545454545
052742,Merced,2011,13.0,11.0,2.0,3.38,3.47,2.884999999999998
12051598,Davis,2024,,,,3.51,4.18,
053004,Merced,2012,14.0,11.0,3.0,3.52,3.76,2.6400000000000006
1251598,San Diego,2025,49.0,29.0,20.0,,,
052950,Universitywide,1999,160.0,142.0,18.0,3.58,3.64,3.1066666666666642
052057,Santa Barbara,2020,30.0,15.0,15.0,3.44,3.81,3.0700000000000003
004084,Irvine,2008,29.0,16.0,13.0,,,
051862,Irvine,2020,30.0,,,3.49,,
051128,Universitywide,2016,25.0,13.0,12.0,3.61,3.93,3.263333333333333
050704,Los Angeles,2002,37.0,12.0,25.0,3.86,4.13,3.7303999999999995
